Ville,Date,Marque,Modèle,Essieus,CARROSSERIE,PTAC,ENERGIE,PUISSANCE,Places assises,PAYS,TYPE,Numéro ligne,USAGE,QUALITE
Tunis,4/22/2022 11:54,JCB,JCB 3CX,2 Essieus,TRACTOPELLE,7.32,GASOIL,18,1,ROYAUME-UNI,TRACTOPELLE,15380,,Locataire Leasing
Tunis,4/26/2022 8:49,CATERPILLAR,CATERPILLAR 426F2,2 Essieus,TRACTOPELLE,8.76,GASOIL,18,1,USA,TRACTOPELLE,15335,,Proprietaire
Tunis,5/20/2022 11:43,HIDROMEK,HIDROMEK 102B,2 Essieus,TRACTOPELLE,8.77,GASOIL,18,1,TURQUIE,TRACTOPELLE,15362,-TRAVAUX PUBLICS,Locataire Leasing
Tunis,5/23/2022 13:41,BULL,BULL HD 100,2 Essieus,TRACTOPELLE,9.24,GASOIL,18,1,INDE,TRACTOPELLE,15310,-TRAVAUX PUBLICS,Proprietaire
Tunis,7/5/2022 10:17,CATERPILLAR,CATERPILLAR 428,2 Essieus,TRACTOPELLE,7.96,GASOIL,18,1,USA,TRACTOPELLE,15333,-TRAVAUX PUBLICS,Proprietaire
Tunis,8/12/2022 12:40,MST,MST M542,2 Essieus,TRACTOPELLE,9.7,GASOIL,18,1,TURQUIE,TRACTOPELLE,15421,-TRAVAUX PUBLICS,Proprietaire
Tunis,8/12/2022 12:42,MST,MST M542,2 Essieus,TRACTOPELLE,9.7,GASOIL,18,1,TURQUIE,TRACTOPELLE,15420,-TRAVAUX PUBLICS,Proprietaire
Tunis,8/15/2022 11:59,CATERPILLAR,CATERPILLAR 426F2,2 Essieus,TRACTOPELLE,8.76,GASOIL,18,1,USA,TRACTOPELLE,15330,-INDUSTRIEL,Proprietaire
Tunis,9/16/2022 11:01,MAHINDRA,MAHINDRA SX,2 Essieus,TRACTOPELLE,8.05,GASOIL,14,1,INDE,TRACTOPELLE,15399,-TRAVAUX PUBLICS,Proprietaire
Tunis,10/27/2022 8:34,MECALAC,MECALAC TLB890,2 Essieus,TRACTOPELLE,9.98,GASOIL,18,1,FRANCE,TRACTOPELLE,15406,-TRAVAUX PUBLICS,Locataire Leasing
Tunis,12/20/2022 14:45,BULL,BULL HD 100,2 Essieus,TRACTOPELLE,9.24,GASOIL,18,1,INDE,TRACTOPELLE,15885,-TRAVAUX PUBLICS,Proprietaire
Tunis,12/29/2022 13:28,CUKUROVA,CUKUROVA 883,2 Essieus,TRACTOPELLE,7.895,GASOIL,18,1,TURQUIE,TRACTOPELLE,15894,-TRAVAUX PUBLICS,Proprietaire
Tunis,1/11/2023 11:09,CATERPILLAR,CATERPILLAR 428,2 Essieus,TRACTOPELLE,7.955,GASOIL,18,1,USA,TRACTOPELLE,31914,-TRAVAUX PUBLICS,Locataire Leasing
Tunis,1/24/2023 15:00,JCB,JCB 3CX,2 Essieus,TRACTOPELLE,7.315,GASOIL,18,1,ROYAUME-UNI,TRACTOPELLE,32019,-TRAVAUX PUBLICS,Locataire Leasing
Tunis,2/3/2023 12:07,CATERPILLAR,CATERPILLAR 426F2,2 Essieus,TRACTOPELLE,8.76,GASOIL,18,1,USA,TRACTOPELLE,33058,-TRAVAUX PUBLICS,Proprietaire
Tunis,3/2/2023 9:53,SDLG,SDLG B877F,2 Essieus,TRACTOPELLE,8,GASOIL,19,1,CHINE,TRACTOPELLE,34479,-TRAVAUX PUBLICS,Proprietaire
Tunis,4/10/2023 9:42,KOMATSU,KOMATSU WB93R-5,2 Essieus,TRACTOPELLE,9,GASOIL,18,1,JAPON,TRACTOPELLE,35748,-TRAVAUX PUBLICS,Locataire Leasing
Tunis,4/10/2023 9:47,KOMATSU,KOMATSU WB93R-5,2 Essieus,TRACTOPELLE,9,GASOIL,18,1,JAPON,TRACTOPELLE,35750,-TRAVAUX PUBLICS,Locataire Leasing
Tunis,4/26/2023 8:50,BULL,BULL HD 100,2 Essieus,TRACTOPELLE,9.24,GASOIL,18,1,INDE,TRACTOPELLE,35628,-TRAVAUX PUBLICS,Locataire Leasing
Tunis,4/27/2023 14:44,KOMATSU,KOMATSU WB93R-5,2 Essieus,TRACTOPELLE,9,GASOIL,18,1,JAPON,TRACTOPELLE,35749,-TRAVAUX PUBLICS,Locataire Leasing
Tunis,5/5/2023 8:04,KOMATSU,KOMATSU WB93R-5,2 Essieus,TRACTOPELLE,9,GASOIL,18,1,JAPON,TRACTOPELLE,36986,-TRAVAUX PUBLICS,Locataire Leasing
Tunis,5/5/2023 8:07,KOMATSU,KOMATSU WB93R-5,2 Essieus,TRACTOPELLE,9,GASOIL,18,1,JAPON,TRACTOPELLE,36987,-TRAVAUX PUBLICS,Locataire Leasing
Tunis,5/19/2023 16:37,CASE,CASE 580 V,2 Essieus,TRACTOPELLE,8.085,GASOIL,18,1,ITALIE,TRACTOPELLE,36878,-TRAVAUX PUBLICS,Proprietaire
Tunis,5/30/2023 10:47,MST,MST M542,2 Essieus,TRACTOPELLE,9.7,GASOIL,18,1,TURQUIE,TRACTOPELLE,37101,-TRAVAUX PUBLICS,Proprietaire
Tunis,6/9/2023 8:45,CATERPILLAR,CATERPILLAR 428,2 Essieus,TRACTOPELLE,7.955,GASOIL,18,1,USA,TRACTOPELLE,38279,-TRAVAUX PUBLICS,Proprietaire
Tunis,6/23/2023 15:39,NEW HOLLAND,NEW HOLLAND B80B,2 Essieus,TRACTOPELLE,7.715,GASOIL,16,1,ITALIE,TRACTOPELLE,38514,-TRAVAUX PUBLICS,Locataire Leasing
Tunis,7/7/2023 11:20,HIDROMEK,HIDROMEK 102B,2 Essieus,TRACTOPELLE,8.765,GASOIL,18,1,TURQUIE,TRACTOPELLE,39781,-TRAVAUX PUBLICS,Locataire Leasing
Tunis,7/11/2023 10:02,CUKUROVA,CUKUROVA 883,2 Essieus,TRACTOPELLE,7.895,GASOIL,18,1,TURQUIE,TRACTOPELLE,39773,-TRAVAUX PUBLICS,Proprietaire
Tunis,7/17/2023 8:42,KOMATSU,KOMATSU WB93R-5,2 Essieus,TRACTOPELLE,9,GASOIL,18,1,JAPON,TRACTOPELLE,39855,-TRAVAUX PUBLICS,Locataire Leasing
Tunis,7/17/2023 8:46,KOMATSU,KOMATSU WB93R-5,2 Essieus,TRACTOPELLE,9,GASOIL,18,1,JAPON,TRACTOPELLE,39854,-TRAVAUX PUBLICS,Locataire Leasing
Tunis,7/17/2023 8:48,KOMATSU,KOMATSU WB93R-5,2 Essieus,TRACTOPELLE,9,GASOIL,18,1,JAPON,TRACTOPELLE,39856,-TRAVAUX PUBLICS,Locataire Leasing
Tunis,7/17/2023 8:53,KOMATSU,KOMATSU WB93R-5,2 Essieus,TRACTOPELLE,9,GASOIL,18,1,JAPON,TRACTOPELLE,39853,-TRAVAUX PUBLICS,Locataire Leasing
Tunis,9/21/2023 8:37,GEHL,GEHL GBL-X920,2 Essieus,TRACTOPELLE,8.085,GASOIL,18,1,USA,TRACTOPELLE,42530,-TRAVAUX PUBLICS,Locataire Leasing
Tunis,10/11/2023 13:27,NEW HOLLAND,NEW HOLLAND B80B,2 Essieus,TRACTOPELLE,7.715,GASOIL,16,1,ITALIE,TRACTOPELLE,44812,-TRAVAUX PUBLICS,Proprietaire
Tunis,10/16/2023 11:44,BOBCAT,BOBCAT B780,2 Essieus,TRACTOPELLE,8.715,GASOIL,18,1,USA,TRACTOPELLE,44617,-TRAVAUX PUBLICS,Locataire Leasing
Tunis,10/16/2023 11:52,BOBCAT,BOBCAT B780,2 Essieus,TRACTOPELLE,8.715,GASOIL,18,1,USA,TRACTOPELLE,44616,-TRAVAUX PUBLICS,Locataire Leasing
Tunis,11/17/2023 13:50,CASE,CASE 570ST,2 Essieus,TRACTOPELLE,9.3,GASOIL,16,1,ITALIE,TRACTOPELLE,46074,-TRAVAUX PUBLICS,Proprietaire
Tunis,11/17/2023 14:57,JCB,JCB 4CX,2 Essieus,TRACTOPELLE,7.965,GASOIL,18,1,ROYAUME-UNI,TRACTOPELLE,45933,-TRAVAUX PUBLICS,Proprietaire
Tunis,12/14/2023 10:25,BOBCAT,BOBCAT B730R,2 Essieus,TRACTOPELLE,8.255,GASOIL,18,1,USA,TRACTOPELLE,46944,-TRAVAUX PUBLICS,Locataire Leasing
Tunis,12/28/2023 10:05,HIDROMEK,HIDROMEK 102B,2 Essieus,TRACTOPELLE,8.765,GASOIL,18,1,TURQUIE,TRACTOPELLE,46963,-TRAVAUX PUBLICS,Proprietaire
Tunis,2/19/2024 0:00,KOMATSU,KOMATSU WB93R-5,2 Essieus,TRACTOPELLE,9,GASOIL,18,1,JAPON,TRACTOPELLE,49379,-TRAVAUX PUBLICS,Locataire Leasing
Tunis,2/19/2024 0:00,KOMATSU,KOMATSU WB93R-5,2 Essieus,TRACTOPELLE,9,GASOIL,18,1,JAPON,TRACTOPELLE,49378,-TRAVAUX PUBLICS,Locataire Leasing
Tunis,3/5/2024 9:52,BOBCAT,BOBCAT B780,2 Essieus,TRACTOPELLE,8.715,GASOIL,18,1,USA,TRACTOPELLE,51075,-TRAVAUX PUBLICS,Locataire Leasing
Tunis,3/5/2024 9:54,BOBCAT,BOBCAT B730R,2 Essieus,TRACTOPELLE,8.255,GASOIL,18,1,USA,TRACTOPELLE,51076,-TRAVAUX PUBLICS,Locataire Leasing
Tunis,3/5/2024 9:56,BOBCAT,BOBCAT B730R,2 Essieus,TRACTOPELLE,8.255,GASOIL,18,1,USA,TRACTOPELLE,51077,-TRAVAUX PUBLICS,Locataire Leasing
Tunis,7/2/2024 8:13,KOMATSU,KOMATSU WB93R-5,2 Essieus,TRACTOPELLE,9,GASOIL,18,1,JAPON,TRACTOPELLE,57257,-TRAVAUX PUBLICS,Locataire Leasing
Tunis,8/1/2024 13:18,CASE,CASE 570ST,2 Essieus,TRACTOPELLE,7.975,GASOIL,16,1,ITALIE,TRACTOPELLE,58709,-TRAVAUX PUBLICS,Locataire Leasing
Tunis,9/6/2024 12:00,CASE,CASE 570ST,2 Essieus,TRACTOPELLE,7.975,GASOIL,16,1,ITALIE,TRACTOPELLE,60177,-TRAVAUX PUBLICS,Locataire Leasing
Tunis,9/10/2024 11:37,CATERPILLAR,CATERPILLAR 426,2 Essieus,TRACTOPELLE,8.115,GASOIL,18,1,USA,TRACTOPELLE,59800,-TRAVAUX PUBLICS,Proprietaire
Tunis,9/30/2024 11:40,HIDROMEK,HIDROMEK 102B,2 Essieus,TRACTOPELLE,8.665,GASOIL,18,1,TURQUIE,TRACTOPELLE,59827,-TRAVAUX PUBLICS,Proprietaire
Tunis,10/1/2024 11:25,HIDROMEK,HIDROMEK 102B,2 Essieus,TRACTOPELLE,8.665,GASOIL,18,1,TURQUIE,TRACTOPELLE,61454,-TRAVAUX PUBLICS,Locataire Leasing
Tunis,10/18/2024 8:40,MECALAC,MECALAC TLB870,2 Essieus,TRACTOPELLE,7.495,GASOIL,18,1,FRANCE,TRACTOPELLE,61681,-TRAVAUX PUBLICS,Proprietaire
Tunis,10/18/2024 8:41,MECALAC,MECALAC TLB870,2 Essieus,TRACTOPELLE,7.495,GASOIL,18,1,FRANCE,TRACTOPELLE,61680,-TRAVAUX PUBLICS,Proprietaire
Tunis,10/31/2024 8:01,MECALAC,MECALAC TLB870,2 Essieus,TRACTOPELLE,7.495,GASOIL,18,1,FRANCE,TRACTOPELLE,61682,-TRAVAUX PUBLICS,Proprietaire
Tunis,11/26/2024 12:18,CATERPILLAR,CATERPILLAR 426,2 Essieus,TRACTOPELLE,0,GASOIL,18,1,USA,TRACTOPELLE,63372,-TRAVAUX PUBLICS,Proprietaire
Tunis,12/26/2024 10:49,HIDROMEK,HIDROMEK 102B,2 Essieus,TRACTOPELLE,8.665,GASOIL,18,1,TURQUIE,TRACTOPELLE,65143,-TRAVAUX PUBLICS,Locataire Leasing
Tunis,12/26/2024 10:53,HIDROMEK,HIDROMEK 102B,2 Essieus,TRACTOPELLE,8.665,GASOIL,18,1,TURQUIE,TRACTOPELLE,65145,-TRAVAUX PUBLICS,Locataire Leasing
Tunis,12/26/2024 10:56,HIDROMEK,HIDROMEK 102B,2 Essieus,TRACTOPELLE,8.665,GASOIL,18,1,TURQUIE,TRACTOPELLE,65144,-TRAVAUX PUBLICS,Locataire Leasing
Tunis,1/16/2025 9:08,MECALAC,MECALAC TLB870,2 Essieus,TRACTOPELLE,7.495,GASOIL,18,1,FRANCE,TRACTOPELLE,67258,-TRAVAUX PUBLICS,Locataire Leasing
Tunis,1/30/2025 13:49,KOMATSU,KOMATSU WB93R-5,2 Essieus,TRACTOPELLE,9,GASOIL,18,1,JAPON,TRACTOPELLE,67094,-TRAVAUX PUBLICS,Locataire Leasing
Tunis,2/19/2025 16:14,SDLG,SDLG B877F,2 Essieus,TRACTOPELLE,8,GASOIL,19,1,CHINE,TRACTOPELLE,69357,-TRAVAUX PUBLICS,Locataire Leasing
Tunis,2/28/2025 15:01,HIDROMEK,HIDROMEK 102B,2 Essieus,TRACTOPELLE,8.665,GASOIL,18,1,TURQUIE,TRACTOPELLE,68904,-TRAVAUX PUBLICS,Locataire Leasing
Tunis,2/28/2025 15:03,HIDROMEK,HIDROMEK 102B,2 Essieus,TRACTOPELLE,8.665,GASOIL,18,1,TURQUIE,TRACTOPELLE,68906,-TRAVAUX PUBLICS,Locataire Leasing
Tunis,3/28/2025 12:13,MECALAC,MECALAC TLB890,2 Essieus,TRACTOPELLE,8.105,GASOIL,18,1,FRANCE,TRACTOPELLE,70922,-TRAVAUX PUBLICS,Locataire Leasing
Tunis,4/2/2025 15:50,CATERPILLAR,CATERPILLAR 426,2 Essieus,TRACTOPELLE,8.115,GASOIL,18,1,USA,TRACTOPELLE,72318,-TRAVAUX PUBLICS,
Tunis,4/3/2025 16:37,CASE,CASE 570ST,2 Essieus,TRACTOPELLE,0,GASOIL,16,1,ITALIE,TRACTOPELLE,72697,-TRAVAUX PUBLICS,
Tunis,4/3/2025 16:44,CASE,CASE 570ST,2 Essieus,TRACTOPELLE,0,GASOIL,16,1,ITALIE,TRACTOPELLE,72698,-TRAVAUX PUBLICS,
Tunis,4/16/2025 15:04,MST,MST M544,2 Essieus,TRACTOPELLE,11,GASOIL,18,1,TURQUIE,TRACTOPELLE,72696,-TRAVAUX PUBLICS,
Tunis,5/19/2025 15:45,MECALAC,MECALAC TLB870,2 Essieus,TRACTOPELLE,7.495,GASOIL,18,1,FRANCE,TRACTOPELLE,74377,-TRAVAUX PUBLICS,Locataire Leasing
Tunis,6/3/2025 15:18,CATERPILLAR,CATERPILLAR 426,2 Essieus,TRACTOPELLE,0,GASOIL,18,1,USA,TRACTOPELLE,75976,-TRAVAUX PUBLICS,Proprietaire
Tunis,6/3/2025 16:25,MECALAC,MECALAC TLB870,2 Essieus,TRACTOPELLE,7.495,GASOIL,18,1,FRANCE,TRACTOPELLE,76233,-TRAVAUX PUBLICS,Locataire Leasing
Tunis,6/16/2025 10:46,KOMATSU,KOMATSU WB93R-5,2 Essieus,TRACTOPELLE,9,GASOIL,18,1,JAPON,TRACTOPELLE,76054,-TRAVAUX PUBLICS,Locataire Leasing
Tunis,6/18/2025 16:18,CATERPILLAR,CATERPILLAR 428,2 Essieus,TRACTOPELLE,7.955,GASOIL,18,1,USA,TRACTOPELLE,75978,-TRAVAUX PUBLICS,Proprietaire
Tunis,6/20/2025 17:23,MECALAC,MECALAC TLB890,2 Essieus,TRACTOPELLE,8.105,GASOIL,18,1,FRANCE,TRACTOPELLE,76232,-TRAVAUX PUBLICS,Locataire Leasing
Tunis,6/27/2025 17:44,HIDROMEK,HIDROMEK 102B,2 Essieus,TRACTOPELLE,8.665,GASOIL,18,1,TURQUIE,TRACTOPELLE,75999,-TRAVAUX PUBLICS,Proprietaire
Tunis,6/27/2025 17:51,SDLG,SDLG B877F,2 Essieus,TRACTOPELLE,8,GASOIL,19,1,CHINE,TRACTOPELLE,76383,-TRAVAUX PUBLICS,Proprietaire
Tunis,7/11/2025 12:57,SDLG,SDLG B877F,2 Essieus,TRACTOPELLE,8,GASOIL,19,1,CHINE,TRACTOPELLE,77991,-TRAVAUX PUBLICS,Proprietaire
Tunis,7/11/2025 13:16,SDLG,SDLG B877F,2 Essieus,TRACTOPELLE,8,GASOIL,19,1,CHINE,TRACTOPELLE,77988,-TRAVAUX PUBLICS,Proprietaire
Tunis,7/14/2025 8:40,SDLG,SDLG B877F,2 Essieus,TRACTOPELLE,8,GASOIL,19,1,CHINE,TRACTOPELLE,77990,-TRAVAUX PUBLICS,Proprietaire
Tunis,7/14/2025 8:46,SDLG,SDLG B877F,2 Essieus,TRACTOPELLE,8,GASOIL,19,1,CHINE,TRACTOPELLE,77987,-TRAVAUX PUBLICS,Proprietaire
Tunis,8/7/2025 11:39,MST,MST M542,2 Essieus,TRACTOPELLE,8.325,GASOIL,18,1,TURQUIE,TRACTOPELLE,79949,-TRAVAUX PUBLICS,Proprietaire
Tunis,9/15/2025 11:50,HIDROMEK,HIDROMEK 102B,2 Essieus,TRACTOPELLE,8.665,GASOIL,18,1,TURQUIE,TRACTOPELLE,81652,-TRAVAUX PUBLICS,Locataire Leasing
Tunis,9/18/2025 10:37,KOMATSU,KOMATSU WB93R-5,2 Essieus,TRACTOPELLE,9,GASOIL,18,1,JAPON,TRACTOPELLE,81749,-TRAVAUX PUBLICS,Locataire Leasing
Tunis,9/18/2025 10:40,KOMATSU,KOMATSU WB93R-5,2 Essieus,TRACTOPELLE,9,GASOIL,18,1,JAPON,TRACTOPELLE,81750,-TRAVAUX PUBLICS,Locataire Leasing
Tunis,10/8/2025 9:23,MECALAC,MECALAC TLB870,2 Essieus,TRACTOPELLE,7.495,GASOIL,18,1,FRANCE,TRACTOPELLE,84151,-TRAVAUX PUBLICS,Proprietaire
Tunis,10/16/2025 17:52,SDLG,SDLG B877F,2 Essieus,TRACTOPELLE,8,GASOIL,19,1,CHINE,TRACTOPELLE,84269,-TRAVAUX PUBLICS,Proprietaire
Tunis,10/23/2025 15:44,BULL,BULL HD 100,2 Essieus,TRACTOPELLE,9.24,GASOIL,18,1,INDE,TRACTOPELLE,83753,-TRAVAUX PUBLICS,Locataire Leasing
Tunis,11/4/2025 0:00,CATERPILLAR,CATERPILLAR 426,2 Essieus,TRACTOPELLE,8.115,GASOIL,18,1,USA,TRACTOPELLE,85571,-TRAVAUX PUBLICS,Locataire Leasing
Tunis,11/4/2025 0:00,CATERPILLAR,CATERPILLAR 426,2 Essieus,TRACTOPELLE,8.115,GASOIL,18,1,USA,TRACTOPELLE,85574,-TRAVAUX PUBLICS,Locataire Leasing
Tunis,11/5/2025 0:00,MAHINDRA,MAHINDRA SX,2 Essieus,TRACTOPELLE,7.745,GASOIL,14,1,INDE,TRACTOPELLE,85781,-TRAVAUX PUBLICS,Locataire Leasing
Tunis,11/18/2025 0:00,MAHINDRA,MAHINDRA SX,2 Essieus,TRACTOPELLE,7.745,GASOIL,14,1,INDE,TRACTOPELLE,85780,-TRAVAUX PUBLICS,Proprietaire
Tunis,11/25/2025 0:00,MECALAC,MECALAC TLB870,2 Essieus,TRACTOPELLE,7.495,GASOIL,18,1,FRANCE,TRACTOPELLE,85850,-TRAVAUX PUBLICS,Proprietaire
Tunis,11/27/2025 0:00,KOMATSU,KOMATSU WB93R-5,2 Essieus,TRACTOPELLE,9,GASOIL,18,1,JAPON,TRACTOPELLE,85692,-INDUSTRIEL,Locataire Leasing
Tunis,12/2/2025 15:47,JCB,JCB 3CX,2 Essieus,TRACTOPELLE,7.865,GASOIL,18,1,ROYAUME-UNI,TRACTOPELLE,87458,-TRAVAUX PUBLICS,Locataire Leasing
Tunis,12/3/2025 14:40,MECALAC,MECALAC TLB870,2 Essieus,TRACTOPELLE,7.495,GASOIL,18,1,FRANCE,TRACTOPELLE,87842,-TRAVAUX PUBLICS,Locataire Leasing
Tunis,12/4/2025 13:30,CASE,CASE 580 V,2 Essieus,TRACTOPELLE,8.085,GASOIL,18,1,ITALIE,TRACTOPELLE,87454,-TRAVAUX PUBLICS,Locataire Leasing
Tunis,12/11/2025 16:19,SDLG,SDLG B877F,2 Essieus,TRACTOPELLE,8,GASOIL,19,1,CHINE,TRACTOPELLE,88084,-TRAVAUX PUBLICS,Proprietaire
Tunis,12/12/2025 11:57,KOMATSU,KOMATSU WB93R-5,2 Essieus,TRACTOPELLE,9,GASOIL,18,1,JAPON,TRACTOPELLE,87582,-TRAVAUX PUBLICS,Locataire Leasing
Tunis,12/12/2025 12:00,KOMATSU,KOMATSU WB93R-5,2 Essieus,TRACTOPELLE,9,GASOIL,18,1,JAPON,TRACTOPELLE,87580,-TRAVAUX PUBLICS,Locataire Leasing
Tunis,12/25/2025 10:27,KOMATSU,KOMATSU WB93R-5,2 Essieus,TRACTOPELLE,9,GASOIL,18,1,JAPON,TRACTOPELLE,87583,-TRAVAUX PUBLICS,Proprietaire
Tunis,1/8/2026 11:13,CATERPILLAR,CATERPILLAR 426,2 Essieus,TRACTOPELLE,8.115,GASOIL,18,1,USA,TRACTOPELLE,89943,-TRAVAUX PUBLICS,Locataire Leasing
Tunis,1/23/2026 16:07,NEW HOLLAND,NEW HOLLAND B80C,2 Essieus,TRACTOPELLE,7.995,GASOIL,16,1,ITALIE,TRACTOPELLE,90238,-TRAVAUX PUBLICS,Proprietaire
Tunis,1/27/2026 10:29,KOMATSU,KOMATSU WB93R-5,2 Essieus,TRACTOPELLE,9,GASOIL,18,1,JAPON,TRACTOPELLE,90055,-TRAVAUX PUBLICS,Locataire Leasing
Tunis,1/27/2026 10:35,KOMATSU,KOMATSU WB93R-5,2 Essieus,TRACTOPELLE,9,GASOIL,18,1,JAPON,TRACTOPELLE,90054,-TRAVAUX PUBLICS,Locataire Leasing
Tunis,2/9/2026 15:10,HIDROMEK,HIDROMEK 102B,2 Essieus,TRACTOPELLE,8.665,GASOIL,18,1,TURQUIE,TRACTOPELLE,91732,-TRAVAUX PUBLICS,Locataire Leasing
Zaghouan,3/26/2021 14:48,HIDROMEK,HIDROMEK 102B,2 Essieus,TRACTOPELLE,8.765,GASOIL,18,1,TURQUIE,TRACTOPELLE,5415,,
Zaghouan,5/10/2022 11:15,HIDROMEK,HIDROMEK 102B,2 Essieus,TRACTOPELLE,8.77,GASOIL,18,1,TURQUIE,TRACTOPELLE,15365,-TRAVAUX PUBLICS,Locataire Leasing
Zaghouan,1/11/2023 10:14,BULL,BULL HD 100,2 Essieus,TRACTOPELLE,9.24,GASOIL,18,1,INDE,TRACTOPELLE,31913,-TRAVAUX PUBLICS,Locataire Leasing
Zaghouan,12/29/2023 15:06,CASE,CASE 570ST,2 Essieus,TRACTOPELLE,9.3,GASOIL,16,1,ITALIE,TRACTOPELLE,47147,-TRAVAUX PUBLICS,Proprietaire
Zaghouan,5/31/2024 13:47,CASE,CASE 570ST,2 Essieus,TRACTOPELLE,7.975,GASOIL,16,1,ITALIE,TRACTOPELLE,55505,-TRAVAUX PUBLICS,Locataire Leasing
Zaghouan,12/11/2024 13:28,HIDROMEK,HIDROMEK 102B,2 Essieus,TRACTOPELLE,0,GASOIL,18,1,TURQUIE,TRACTOPELLE,65151,-TRAVAUX PUBLICS,Locataire Leasing
Zaghouan,1/24/2025 15:08,KOMATSU,KOMATSU WB93R-5,2 Essieus,TRACTOPELLE,9,GASOIL,18,1,JAPON,TRACTOPELLE,67092,-TRAVAUX PUBLICS,Locataire Leasing
Zaghouan,3/27/2025 11:18,HIDROMEK,HIDROMEK 102B,2 Essieus,TRACTOPELLE,8.665,GASOIL,18,1,TURQUIE,TRACTOPELLE,70723,-TRAVAUX PUBLICS,Proprietaire
Zaghouan,10/6/2025 10:05,CUKUROVA,CUKUROVA 883,2 Essieus,TRACTOPELLE,7.895,GASOIL,18,1,TURQUIE,TRACTOPELLE,83757,-TRAVAUX PUBLICS,Proprietaire
Zaghouan,11/26/2025 0:00,MECALAC,MECALAC TLB870,2 Essieus,TRACTOPELLE,7.495,GASOIL,18,1,FRANCE,TRACTOPELLE,85852,-TRAVAUX PUBLICS,Locataire Leasing
Zaghouan,12/25/2025 9:28,BULL,BULL HD 100,2 Essieus,TRACTOPELLE,9.24,GASOIL,18,1,INDE,TRACTOPELLE,87439,-TRAVAUX PUBLICS,Locataire Leasing
Zarzis,4/7/2021 13:06,MECALAC,MECALAC TLB890,2 Essieus,TRACTOPELLE,9.975,GASOIL,18,1,FRANCE,TRACTOPELLE,10889,,Locataire Leasing
